area,perimetro,circularidade,aspect_ratio,hu_0,hu_1,hu_2,hu_3,hu_4,hu_5,hu_6,h_media,s_media,v_media,h_desvio,glcm_contraste,glcm_homogeneidade,glcm_energia,glcm_correlacao,classe
82626.5,1449.8346939086914,0.4939605263508013,0.8661417322834646,0.17827234868269926,0.002837379098791185,0.0004845887795219957,1.9867961617716995e-05,-6.13674030747917e-11,6.274353453234606e-07,1.9485042682618005e-09,28.561065263613102,149.286256561798,194.81536872199598,53.819945071486615,524.7067701320661,0.2735798257236156,0.15484975412864338,0.9292011250415255,freshapple
111106.5,1365.158504486084,0.7491748216001521,0.7906976744186046,0.1649668013829339,0.001306349341341731,6.797363080656148e-05,8.532374302673547e-07,3.90482522613676e-12,2.4009941233986644e-08,-5.1937890583546325e-12,149.61843848467487,154.33362575193354,120.06062911773131,63.15078732536257,540.7823338656527,0.3108930762597222,0.08791959534384698,0.9525906435031706,freshapple
53960.5,907.3940037488937,0.8235576755574416,0.9527272727272728,0.15980142224109561,1.6117432090129307e-05,9.074981567304928e-06,6.4361529528592e-08,-4.850087556517213e-14,-9.856186734670882e-11,-8.19515595069726e-15,11.346284747134684,166.27422411097007,206.85109553507368,33.1083364984732,759.9475046013704,0.24156399066889822,0.1395305573966737,0.8957143866314217,freshapple
53725.0,930.6072070598602,0.77956703297779,0.9781021897810219,0.16106703362103186,0.00012783886572006228,0.00011190746916087219,7.800175385193155e-08,-2.2031543005255428e-13,-8.769946392380103e-10,6.760626428605531e-14,24.852133752078327,130.31755034176982,232.3260853500831,10.243602698342318,514.9780130519396,0.43826754085765873,0.16925415560890206,0.669980912048571,freshapple
49825.0,886.1219279766083,0.7973889332481874,0.9301470588235294,0.16082185970180513,1.4121034820898725e-05,9.478793045424472e-05,6.446926590354324e-08,-1.3404354990012888e-13,1.493403320480395e-10,8.620331095376114e-14,33.629966739030856,123.5081758250513,196.9177836642833,12.309956402423895,540.8166358957907,0.2966562061207879,0.15517656540382557,0.8001469978420976,freshapple
64392.0,953.8620409965515,0.8893457739529376,1.060931899641577,0.15948866181387594,8.481657725622583e-05,3.335601317118759e-06,2.2342335423823117e-09,1.8882875324197538e-16,1.8222703848612713e-11,3.9308389924352576e-17,36.642140674670536,150.82448072590353,220.7185580691954,68.97483305872686,460.49608680158883,0.23477514327126822,0.09713675984854794,0.9122325997398825,freshapple
101826.0,1520.0773341655731,0.5537798907134293,0.7671232876712328,0.1798833267843864,0.004015554341769272,0.00033895883734648484,3.089480243916805e-05,2.3530764710547216e-09,1.928511868886822e-06,-2.1115163550550126e-09,35.77217240268928,120.71608395702617,179.19541183243723,6.251842504154554,568.2480559688329,0.2820514847322396,0.1688484384106959,0.8838801472236455,freshapple
116008.5,1428.29558968544,0.714600778567317,0.9830097087378641,0.164286513953654,0.0004973327483628829,0.00026645985538419775,3.6293520600103733e-06,1.1243398606374357e-10,7.917412547080506e-08,9.855049117925474e-12,10.848862632792873,138.97690968798497,195.74062197223674,16.04708048198712,498.6820446294046,0.33698012262145494,0.21797025184366037,0.9230238343763639,freshapple
125691.0,1550.9890178442001,0.6565935318244758,1.0631067961165048,0.17453768863521107,0.0014910941661017848,0.0006584120792824001,3.421649223053109e-05,-5.077017617423173e-09,-1.3053123044195852e-06,7.743431493654948e-10,39.487748706016426,151.92253509979898,189.8741788942178,4.642534311321512,302.9997159118024,0.3767661487808886,0.1145891582232611,0.9076786575034935,freshapple
93016.0,1455.2489075660706,0.5519413857293772,0.7685393258426966,0.19292294616457817,0.006523417373259945,0.001404115136581942,0.00026457009855094935,1.6115971560109039e-07,2.0130976545407146e-05,5.535198256219363e-09,19.895289355930757,168.06924465233504,172.49544527387093,43.89263614612449,624.892225781442,0.37118514594261676,0.23817193160371747,0.9488824973386757,freshapple
73484.0,2094.3027300834656,0.21053472374713095,0.9178082191780822,0.31331061545894784,0.05524858775647852,0.0018146165248558602,0.0008375346728549766,9.90899407955027e-07,0.00019325275959680008,-2.90184141280855e-07,35.21426555760109,139.3561686173858,151.5917196339546,21.153414147104815,1068.1889003963802,0.5079423556078899,0.3153990140112816,0.9099382743074069,freshapple
52824.5,1046.8742331266403,0.6056981370112909,0.7357357357357357,0.18211881065009447,0.0031106374434730685,0.0008621518296984111,0.0001462730111782043,5.1410854523742226e-08,8.13272262007195e-06,-7.425485939164629e-09,13.47605818864383,188.95251055842328,142.2710652275927,33.57236473086372,1181.7042867621058,0.3862600333824344,0.2513710338215811,0.9217391119586185,freshapple
62620.5,1210.4133372306824,0.5371047512113184,0.9537953795379538,0.16378616964226914,1.8950113795083704e-05,7.376001429548603e-05,2.4703816303228654e-06,-8.47875909652483e-12,2.0845295759956073e-09,3.225107798905925e-11,34.12642931804504,163.60015520572676,158.18607266161982,65.87429415317379,957.186640013114,0.25476427748239583,0.1585860992209247,0.9182061627654273,freshapple
